domain,fb,name,sources,tw,usnpl_tag,website,wp_tags,yt
mndaily.com,http://www.facebook.com/mndaily,Minnesota Daily,usnpl.com,mndailynews,College Newspapers,http://www.mndaily.com,,https://www.youtube.com/user/mndailyAV/videos
mnsun.com,https://www.facebook.com/mnsunpost,Sun-Post,usnpl.com,,Newspapers,http://post.mnsun.com,,
mnsun.com,,Sun-Focus,usnpl.com,,Newspapers,http://focus.mnsun.com,,
mnsun.com,https://www.facebook.com/SunCurrentCentral,Sun Current,usnpl.com,SunCurrent,Newspapers,http://current.mnsun.com,,
mnsun.com,https://www.facebook.com/SunCurrentCentral,Edina Sun-Current,usnpl.com,EdinaSunCurrent,Newspapers,http://current.mnsun.com/edina,,
mnsun.com,https://www.facebook.com/mnsunsailor,Sun-Sailor,usnpl.com,,Newspapers,http://sailor.mnsun.com,,
mnsun.com,https://www.facebook.com/mnsunpost,Sun-Post,usnpl.com,,Newspapers,http://post.mnsun.com/tag/new-hope,,
mnsun.com,https://www.facebook.com/SunCurrentCentral,Richfield Sun-Current,usnpl.com,SunCurrent,Newspapers,http://current.mnsun.com/tag/richfield,,
mnsun.com,https://www.facebook.com/mnsunpost,Sun-Post,usnpl.com,,Newspapers,http://post.mnsun.com/tag/robbinsdale,,
mnsun.com,https://www.facebook.com/mnsunsailor,Sun-Sailor,usnpl.com,,Newspapers,http://sailor.mnsun.com/tag/st-louis-park,,
mnsun.com,https://www.facebook.com/mnsunsailor,Sun-Sailor,usnpl.com,,Newspapers,http://sailor.mnsun.com/wayzata,,
moabtimes.com,https://www.facebook.com/pages/The-Times-Independent/218064005859,Times-Independent,usnpl.com,MoabTimes,Newspapers,http://www.moabtimes.com,,
moberlymonitor.com,https://www.facebook.com/moberlymonitorindex,Monitor-Index,usnpl.com,MoberlyMINews,Newspapers,http://www.moberlymonitor.com,,
mobridgetribune.com,https://www.facebook.com/mobridgetribune,Mobridge Tribune,usnpl.com,MobridgeTribune,Newspapers,http://www.mobridgetribune.com,,http://www.youtube.com/user/mobridgetribune
modbee.com,https://www.facebook.com/modestobee,Modesto Bee,usnpl.com,modbee,Newspapers,http://www.modbee.com,,https://www.youtube.com/user/TheModestoBee
modocrecord.com,,Modoc County Record,usnpl.com,,Newspapers,http://www.modocrecord.com,,
mohavedailynews.com,https://www.facebook.com/mohavevalleydailynews,Mohave Daily News,usnpl.com,MDNreporter,Newspapers,http://www.mohavedailynews.com,,
mohavedailynews.com,https://www.facebook.com/TheDesertStar,Needles Desert Star,usnpl.com,,Newspapers,http://www.mohavedailynews.com/needles_desert_star,,
mohavedailynews.com,,Laughlin Nevada Times,usnpl.com,,Newspapers,http://www.mohavedailynews.com/laughlin_times,,
mokenamessenger.com,https://www.facebook.com/TheMokenaMessenger,Mokena Messenger,usnpl.com,MokenaMessenger,Newspapers,http://www.mokenamessenger.com,,
molokaiadvertiser-news.com,https://www.facebook.com/molokai.advertisernews,Molokai Advertiser-News,usnpl.com,,Newspapers,http://www.molokaiadvertiser-news.com,,
momenceprogressreporter.com,,Momence Progress Reporter,usnpl.com,,Newspapers,http://momenceprogressreporter.com,,
mondoviherald.net,https://www.facebook.com/MondoviHeraldNews,Herald-News,usnpl.com,,Newspapers,http://www.mondoviherald.net,,
monett-times.com,https://www.facebook.com/pages/Monett-Times/133021910093506,Monett Times,usnpl.com,MonettTimes,Newspapers,http://www.monett-times.com,,http://www.youtube.com/user/monetteditor
monroebuzz.com,https://www.facebook.com/monroecountybuzz,Monroe County Buzz,usnpl.com,TennesseeBuzz,Newspapers,http://monroebuzz.com,,
monroecountyappeal.com,,Monroe County Appeal,usnpl.com,,Newspapers,https://www.monroecountyappeal.com,,http://www.youtube.com/user/MonroeCountyAppeal
monroecourier.com,https://www.facebook.com/MonroeCourier,Monroe Courier,usnpl.com,monroecourier,Newspapers,http://www.monroecourier.com,,
monroejournal.com,https://www.facebook.com/pages/Monroe-JournalMonroe360com/69530007402,Monroe Journal,usnpl.com,monroe360,Newspapers,http://www.monroejournal.com,,
monroelegacy.com,https://www.facebook.com/pages/Monroe-Legacy/486607714695260,Monroe Legacy,usnpl.com,,Newspapers,http://monroelegacy.com,,
monroemonitor.com,https://www.facebook.com/monroemonitor,Monroe Monitor,usnpl.com,MonroeMonitor,Newspapers,http://www.monroemonitor.com,,
monroenews.com,https://www.facebook.com/monroenews,Monroe News,usnpl.com,monroenews,Newspapers,http://www.monroenews.com,,http://www.youtube.com/user/monroenews
montanakaimin.com,http://www.facebook.com/montanakaimin,Montana Kaimin,usnpl.com,KaiminNews,College Newspapers,http://www.montanakaimin.com,,http://www.youtube.com/channel/UCslhVPsVAO7YkdzOfUQY6Mg
montanamagazine.com,https://www.facebook.com/pages/Montana-Magazine/123320728055,Montana,usnpl.com,,Magazines,http://www.montanamagazine.com,,
montanapbs.org,,KUFM,stationindex,,TV station,http://www.montanapbs.org/,,
montecitojournal.net,https://www.facebook.com/pages/Montecito-Journal/209375542458364,Montecito Journal,usnpl.com,,Newspapers,http://www.montecitojournal.net,,
montenews.com,https://www.facebook.com/montevideo.americannews,Montevideo American News,usnpl.com,MontevideoNews,Newspapers,http://www.montenews.com,,
montereycountyweekly.com,https://www.facebook.com/MontereyCountyWeekly,Monterey County Weekly,usnpl.com,mcweekly,Newspapers,http://www.montereycountyweekly.com,,http://www.youtube.com/user/montereycountyweekly
montereyherald.com,https://www.facebook.com/montereyherald,Monterey County Herald,usnpl.com;AWIS,MontereyHerald,Newspapers,http://www.montereyherald.com,,http://www.youtube.com/user/MontereyHerald
montevistajournal.com,,Monte Vista Journal,usnpl.com,,Newspapers,http://www.montevistajournal.com,,
montgomeryadvertiser.com,https://www.facebook.com/montgomeryadvertiser,Montgomery Advertiser,usnpl.com,mgmadvertiser,Newspapers,http://www.montgomeryadvertiser.com,,
montgomeryadvertiser.com,https://www.facebook.com/PrattvilleProgress,Prattville Progress,usnpl.com,,Newspapers,http://www.montgomeryadvertiser.com/news/prattville,,
montgomerycountynews.net,https://www.facebook.com/Montgomerycountynewspaper,Montgomery County News,usnpl.com,,Newspapers,http://montgomerycountynews.net,,
montgomeryherald.com,https://www.facebook.com/pages/Montgomery-Herald/1435514703378728,Montgomery Herald,usnpl.com,MontHeraldNews,Newspapers,http://www.montgomeryherald.com,,
montgomerynews.com,https://www.facebook.com/MontgomeryMedia,Montgomery News,usnpl.com,MontgomeryMedia,Newspapers,http://www.montgomerynews.com,,
monticelloexpress.com,https://www.facebook.com/pages/The-Monticello-Express/233466939438,Monticello Express,usnpl.com,montiexp,Newspapers,http://monticelloexpress.com,,
monticellotimes.com,https://www.facebook.com/monticello.times,Monticello Times,usnpl.com,,Newspapers,http://monticellotimes.com,,
montmorencytribune.com,https://www.facebook.com/pages/Montmorency-County-Tribune/183709907185,Montmorency County Tribune,usnpl.com,,Newspapers,http://www.montmorencytribune.com,,
montrosepress.com,https://www.facebook.com/MontroseDailyPress,Montrose Daily Press,usnpl.com,montrosepress,Newspapers,http://www.montrosepress.com,,http://www.youtube.com/user/MDPVideo
montynews.com,https://www.facebook.com/pages/The-Montgomery-News/374476073676,Montgomery News,usnpl.com,,Newspapers,http://www.montynews.com,,
moodycountyenterprise.com,https://www.facebook.com/MCEnterprise,Moody County Enterprise,usnpl.com,,Newspapers,https://moodycountyenterprise.com,,
moorefieldexaminer.com,https://www.facebook.com/pages/Moorefield-Examiner/108962617062,Moorefield Examiner,usnpl.com,moorefieldex,Newspapers,http://www.moorefieldexaminer.com,,https://www.youtube.com/user/MoorefieldExaminer/videos
moorenews.com,https://www.facebook.com/MCNewsPress,News-Press,usnpl.com,mcnewspress,Newspapers,http://www.moorenews.com,,https://www.youtube.com/user/mcnewspress/videos
mooresvilletribune.com,https://www.facebook.com/mooresvilletribune,Mooresville Tribune,usnpl.com,mooresvilletrib,Newspapers,http://www.mooresvilletribune.com,,
moraminn.com,https://www.facebook.com/kanabeccountytimes,Kanabec Times,usnpl.com,KanabecTimes,Newspapers,http://www.moraminn.com,,https://www.youtube.com/channel/UCgSgN8T-0kEMsQ7825dNN4w
morgancountycitizen.com,https://www.facebook.com/pages/Morgan-County-Citizen/285349138190389,Morgan County Citizen,usnpl.com,MorganCitizen,Newspapers,http://www.morgancountycitizen.com,,
morganhilltimes.com,https://www.facebook.com/morganhilltimes,Morgan Hill Times,usnpl.com,morganhilltimes,Newspapers,http://www.morganhilltimes.com,,
morganmessenger.com,https://www.facebook.com/pages/Morgan-Messenger/323864144384732,Morgan Messenger,usnpl.com,,Newspapers,http://www.morganmessenger.com,,
morganton.com,https://www.facebook.com/Morganton.News.Herald,News Herald,usnpl.com,MorgantonNews,Newspapers,http://www.morganton.com,,http://www.youtube.com/user/MNHNews
morningjournal.com,https://www.facebook.com/MorningJournal,Morning Journal,usnpl.com,MorningJournal,Newspapers,http://www.morningjournal.com,,http://www.youtube.com/user/MorningJournalNews
morningjournalnews.com,https://www.facebook.com/LisbonMorningJournal,Morning Journal,usnpl.com,Morning_Journal,Newspapers,http://www.morningjournalnews.com,,http://www.youtube.com/user/MorningJournalNews
morningsun.net,https://www.facebook.com/pages/The-Morning-Sun/75042554148,Morning Sun,usnpl.com,The_Morning_Sun,Newspapers,http://www.morningsun.net,,http://www.youtube.com/user/PittMorningSun
morning-times.com,https://www.facebook.com/pages/Morning-Times/183798948365170,Morning Times,usnpl.com,Morning_Times,Newspapers,http://www.morning-times.com,,
morrisherald-news.com,https://www.facebook.com/MorrisHeraldNews/,Morris Daily Herald,usnpl.com,MorrisHerald,Newspapers,http://www.morrisherald-news.com,,
morrissuntribune.com,https://www.facebook.com/Morris-Sun-Tribune-230071542367/timeline/,Record,usnpl.com,morrissuntrib,Newspapers,http://www.morrissuntribune.com/tags/hancock-record,,
morrissuntribune.com,https://www.facebook.com/pages/Morris-Sun-Tribune/230071542367,Morris Sun Tribune,usnpl.com,morrissuntrib,Newspapers,http://www.morrissuntribune.com,,
mortontimesnews.com,https://www.facebook.com/pages/Morton-Times-News/185918804953,Morton Times-News,usnpl.com,MortonTimesNews,Newspapers,http://www.mortontimesnews.com,,
mor-tv.com,,WMOR,stationindex,,TV station,http://www.mor-tv.com/,,
moultonadvertiser.com,https://www.facebook.com/moultonadvertiser,Moulton Advertiser,usnpl.com,MoultonAdv,Newspapers,http://www.moultonadvertiser.com,,
moultrieobserver.com,https://www.facebook.com/pages/The-Moultrie-Observer/120287801348550,Moultrie Observer,usnpl.com,themobserver,Newspapers,http://moultrieobserver.com,,http://www.youtube.com/user/MObserveronline
moundcitynews.com,https://www.facebook.com/pages/Mound-City-News-Holt-County-Publishing/207198665980409,Mound City News,usnpl.com,moundcity_news,Newspapers,http://www.moundcitynews.com,,http://www.youtube.com/channel/UCKX7Ov163J7CtHviqW0Zifw
mountainadvocate.com,https://www.facebook.com/mountainadvocate,Mountain Advocate,usnpl.com,mtnadvocateky,Newspapers,http://www.mountainadvocate.com,,http://www.youtube.com/user/mountainadvocate
mountaineagle.com,https://www.facebook.com/mountaineagle,Daily Mountain Eagle,usnpl.com,DailyMtnEagle,Newspapers,http://www.mountaineagle.com,,
mountainecho.com,https://www.facebook.com/MountainEchoNewspaper,Mountain Echo,usnpl.com,MtechoWalt,Newspapers,http://www.mountainecho.com,,
mountainenterprise.com,https://www.facebook.com/pages/The-Mountain-Enterprise/127419844423,Mountain Enterprise,usnpl.com,TMEnews,Newspapers,http://mountainenterprise.com,,https://www.youtube.com/user/mountainenterprise
mountainhomenews.com,https://www.facebook.com/pages/Mountain-Home-News/162883000442737,Mountain Home News,usnpl.com,,Newspapers,http://www.mountainhomenews.com,,
mountainjackpot.com,https://www.facebook.com/TMJnews,Mountain Jackpot,usnpl.com,TMountainJ,Newspapers,http://www.mountainjackpot.com,,
mountainlake.org,,WCFE,stationindex,,TV station,http://www.mountainlake.org,,
mountainmessenger.com,https://www.facebook.com/pages/Mountain-Messenger-Newspaper/106445809388956,Mountain Messenger,usnpl.com,MtnMsgr,Newspapers,http://mountainmessenger.com,,https://www.youtube.com/channel/UCCZNN9AlMyRZds4qnMfSTew/videos
mountainmonthly.com,https://www.facebook.com/MountainMonthly,Mountain Monthly ,usnpl.com,,Newspapers,http://mountainmonthly.com,,
mountain-news.com,https://www.facebook.com/pages/The-Mountain-News/112155548837925,Mountain News,usnpl.com,TheMountainNews,Newspapers,http://www.mountain-news.com,,https://www.youtube.com/channel/UCSE6hbmod0tqM9QbCpoK5JA
mountainstatesman.com,https://www.facebook.com/MountainStatesman,Mountain Statesman,usnpl.com,,Newspapers,http://www.mountainstatesman.com,,https://www.youtube.com/user/MountainStatesman/videos
mountaintimes.net,,Timberon Mountain Times,usnpl.com,,Newspapers,http://www.mountaintimes.net,,
mountainviewstandard.com,https://www.facebook.com/pages/Mountain-View-Standard-News/129745343763464,Mountain View Standard,usnpl.com,,Newspapers,http://www.mountainviewstandard.com,,
mountainx.com,https://www.facebook.com/mountainx,Mountain Xpress,usnpl.com,mxnews,Newspapers,http://mountainx.com,,
mountolivetribune.com,https://www.facebook.com/mountolivetribune,Mount Olive Tribune,usnpl.com,,Newspapers,http://www.mountolivetribune.com,,
mountvernongazette.com,https://www.facebook.com/ConnectionNewspapers,Mount Vernon Gazette,usnpl.com,mtvernongazette,Newspapers,http://www.mountvernongazette.com,,
mountvernonnews.com,https://www.facebook.com/mvnews,Mount Vernon News,usnpl.com,mountvernonnews,Newspapers,http://www.mountvernonnews.com,,http://www.youtube.com/user/mountvernonnews
movillerecord.com,https://www.facebook.com/pages/The-Moville-Record/106237246107524,Moville Record,usnpl.com,,Newspapers,http://www.movillerecord.com,,https://www.youtube.com/channel/UC-dA4fQPGF11sSuck2w9j6A
mpacorn.com,https://www.facebook.com/moorparkacorn,Moorpark Acorn,usnpl.com,MoorparkAcorn,Newspapers,http://www.mpacorn.com/Current/Front_page,,https://www.youtube.com/channel/UCnKYLsM7gUc3t-aCXEfPLhw
mpbn.net,,WCBB,stationindex,,TV station,http://www.mpbn.net/,,
mpbonline.org,,WMAB,stationindex,,TV station,http://www.mpbonline.org/,,
mpcourier.com,https://www.facebook.com/pages/Daily-Courier-Observer/147084358662521,Daily Courier Observer,usnpl.com,MP_Courier,Newspapers,http://www.mpcourier.com,,https://www.youtube.com/channel/UCMlkjFksZI_itqnurd1pU3A
mpnnow.com,https://www.facebook.com/messengerpostmedia,Daily Messenger,usnpl.com,MessengerPost,Newspapers,http://www.mpnnow.com,,https://www.youtube.com/user/messengerpost
mpt.org,,WMPT,stationindex,,TV station,http://www.mpt.org/,,
mptv.org,,WMVS,stationindex,,TV station,http://www.mptv.org/,,
mrt.com,https://www.facebook.com/TheReporterTelegram,Midland Reporter Telegram,usnpl.com,mwtnews,Newspapers,http://www.mrt.com,,https://www.youtube.com/user/mywesttexas/videos
msadvocate.com,https://www.facebook.com/MtSterlingAdvocate,Mt. Sterling Advocate,usnpl.com,,Newspapers,http://www.msadvocate.com,,
msbusiness.com,https://www.facebook.com/mbjournal,Mississippi Business Journal,usnpl.com,mbjournal,Newspapers,http://msbusiness.com,,http://www.youtube.com/user/mbjournal
msgr.com,https://www.facebook.com/EatontonMessenger,Eatonton Messenger,usnpl.com,theMSGR,Newspapers,http://www.msgr.com,,https://www.youtube.com/channel/UCW6OwVcvhO_tMMIrs0XsI6Q
msjnews.com,https://www.facebook.com/pages/Main-Street-Journal/171649429548671,Main Street Journal,usnpl.com,,Newspapers,http://msjnews.com,,
ms-sportsman.com,https://www.facebook.com/mssportsman,Mississippi Sportsman,usnpl.com,MShuntnfish,Magazines,http://www.ms-sportsman.com,,
mssu.edu,,KGCS-LP,stationindex,,TV station,http://www.mssu.edu/kgcs/,,
mtairynews.com,https://www.facebook.com/pages/The-Mount-Airy-News/120821418072,Mount Airy News,usnpl.com;AWIS,mountairynews,Newspapers,http://mtairynews.com,,
mtayrnews.com,https://www.facebook.com/MountAyrNews,Mount Ayr Record-News,usnpl.com,,Newspapers,http://mtayrnews.com,,
mtcarmelregister.com,https://www.facebook.com/mtcarmelregister,Mount Carmel Register,usnpl.com,,Newspapers,http://www.mtcarmelregister.com,,
mtdemocrat.com,https://www.facebook.com/MountainDemocrat,Mountain Democrat,usnpl.com,mtdemocratnews,Newspapers,http://www.mtdemocrat.com,,http://www.youtube.com/user/MountainDemocrat
mteagle.com,https://www.facebook.com/MountaintopEagle,Mountaintop Eagle,usnpl.com,,Newspapers,http://www.mteagle.com,,
mtexpress.com,https://www.facebook.com/MountainExpress,Idaho Mountain Express,usnpl.com,IdahoMtExpress,Newspapers,http://www.mtexpress.com,,https://www.youtube.com/channel/UCBOk_MWkWCVOmPR5vzVLhAA
mtjulietnews.com,https://www.facebook.com/mtjulietnews,Mt Juliet News,usnpl.com,MtJulietNews,Newspapers,http://www.mtjulietnews.com,,
mtlakenews.com,,Mountain Lake Observer,usnpl.com,,Newspapers,http://www.mtlakenews.com,,
mtnlaurel.com,,Mountain Laurel,usnpl.com,,Magazines,http://www.mtnlaurel.com,,
mt-peaks.com,https://www.facebook.com/Mtpeaks,Mountain Peaks,usnpl.com,,Newspapers,http://mt-peaks.com,,
mtprogress.net,https://www.facebook.com/pages/Wrightwood-CA/297413482330,Mountaineer Progress,usnpl.com,,Newspapers,http://www.mtprogress.net,,
mtshastanews.com,https://www.facebook.com/mtshastanews,Mount Shasta Herald,usnpl.com,mtshastanews,Newspapers,http://www.mtshastanews.com,,
mtstandard.com,https://www.facebook.com/MontanaStandard,Montana Standard,usnpl.com,mtsbrk,Newspapers,http://mtstandard.com,,http://www.youtube.com/user/mtstandard1
