domain,sources,date_snapshotted,available,mbfc_tags,ng_tags,os_tags,pf_tags
sentinelblog.com,OpenSources,,FALSE,,,conspiracy;junksci,
shareblue.com,OpenSources;NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management,unreliable;political;bias,
sharednewsreport.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,,,
shariaunveiled.wordpress.com,Allcott18,,FALSE,,,,
shariawatch.org.uk,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
sheepkillers.com,OpenSources,,TRUE,,,conspiracy;junksci,
shoebat.com,OpenSources,,TRUE,,,conspiracy;bias,
shtfplan.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
sickchirpse.com,MBFC,,TRUE,Some Fake News,,,
silver-coin-investor. com,OpenSources,,FALSE,,,conspiracy;bias;unreliable,
silverbearcafe.com,OpenSources,,FALSE,,,conspiracy,
silverdoctors.com,OpenSources,,TRUE,,,conspiracy;bias,
silverstealers.net,OpenSources,,TRUE,,,conspiracy,
sjlendman.blogspot.com,OpenSources,,FALSE,,,bias,
skeptiko.com,OpenSources,,TRUE,,,conspiracy;junksci,
smag31.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,fake;unreliable,
smhwtfnews.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
smobserved.com,MBFC;NewsGuard,,TRUE,Poor Sourcing;Fake News;Lack of Ownership Transparency,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;contentCreators;ownership,,
smoloko.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
snoopack.com,Wikipedia;PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
snopesisridiculo.us,Buzzfeed18;NewsGuard,,FALSE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
socialeverythings.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
sonsoflibertymedia.com,NewsGuard,,TRUE,,ownership;newsOpinion;basicStandards;falseContent;deceptiveHeadlines;accountabilityPractices,,
sonsoflibertyradio.com,OpenSources,,TRUE,,,conspiracy;bias;unreliable,
sosharethis.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;newsOpinion;ownership,,
sourceplanet.net,Allcott18,,TRUE,,,,
sourcepolitics.com,NewsGuard,,TRUE,,accountabilityPractices;newsOpinion;ownership;management;contentCreators,,
southafricatoday.net,MBFC,,TRUE,Right;Propaganda;White Nationalism,,,
southernconservativeextra.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
southjerseymechanic.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
sovereignman.com,OpenSources,,TRUE,,,unreliable,
space.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
speakgov.com,MBFC,,FALSE,Extreme Right;Propaganda,,,
specialnewsusa.com,FactCheck,,FALSE,,,,
speisa.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,,,
speld.nl,OpenSources,,TRUE,,,satire,
spinzon.com,Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
sportspickle.com,OpenSources,,TRUE,,,satire,
sptnkne.ws,NewsGuard,,FALSE,,falseContent;basicStandards;deceptiveHeadlines;newsOpinion;accountabilityPractices;ownership;management;contentCreators,,
sputniknews.com,OpenSources;MBFC;NewsGuard,,TRUE,Russian Propaganda;Conspiracy;Poor Sourcing;Some Fake News,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,bias;state;fake,
squawker.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
staresattheworld.com,MBFC,,TRUE,Extreme Right;Propaganda,,,
statefort.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,,
statenation.co,Allcott18;Grinberg19,,FALSE,,,,
stateofthenation2012.com,MBFC;Allcott18,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
states-tv.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Left;Propaganda;Fake News,,,
steadfastandloyal.com,MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,,
stgeorgegazette.com,Wikipedia;FactCheck;PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
stillnessinthestorm.com,PolitiFact;Allcott18,,TRUE,,,,
stneotscitizen.com,OpenSources,,TRUE,,,satire,
stonecoldtruth.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
stormcloudsgathering.com,OpenSources,,TRUE,,,fake,
straightstoned.com,Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,,
stream.org,NewsGuard,,TRUE,,basicStandards;newsOpinion;ownership;management,,
studionewsnetwork.com,MBFC,,TRUE,Right;Propaganda;Conspiracy,,,
stuppid.com,OpenSources;Wikipedia;FactCheck;Snopes;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,satire,
subjectpolitics.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda,,fake;bias,
success-street.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake;clickbait,
sundayinquirer.com,MBFC;Buzzfeed17;Allcott18,,FALSE,Fake News;Poor Sourcing,,,
sundaypost.org,Buzzfeed17;Allcott18,,FALSE,,,,
superstation95.com,Wikipedia;Buzzfeed17;Allcott18,,FALSE,,,,
supremepatriot.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake;bias,
surenews.com,MBFC,,TRUE,Extreme Right;Propaganda;Hate,,,
surrealscoop.com,OpenSources,,FALSE,,,satire,
surreytelegraph.com,Buzzfeed17;Allcott18,,FALSE,,,,
svijmedia.com,FactCheck;MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
swampdrain.com,MBFC,,TRUE,Extreme Right;Poor Sourcing;Lack of Transparency;Propaganda,,,
sydneybulletin.com,Buzzfeed17;Allcott18,,FALSE,,,,
syrianews.cc,MBFC,,TRUE,Pro-Syrian State;Propaganda,,,
takimag.com,MBFC,,TRUE,Extreme Right;Propaganda;Hate Group,,,
tamche1966.com,FactCheck;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
tashnews.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
tdnewswire.com,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Hate;Fake News,,,
tdtalliance.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda;Some Fake News,,fake,
teaparty.org,OpenSources;MBFC;Allcott18;PolitiFact;NewsGuard,,TRUE,Extreme Right;Propaganda;Some Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;contentCreators,fake;unreliable,
teddystick.com,FactCheck;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
telegraphsun.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
teoinfo.com,PolitiFact;Allcott18,,FALSE,,,,
terrorism.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
tfp.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Anti-LGBT,,,
thatviralfeed.net,OpenSources;PolitiFact;Allcott18,,FALSE,,,fake;unreliable,
the-global-news.com,PolitiFact;Allcott18,,FALSE,,,,
the-insider.co,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
the-postillon.com,FactCheck;PolitiFact;Allcott18;Grinberg19,,TRUE,,,,
the-wildcard.net,NewsGuard,,TRUE,,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,,
theamericanews.co,FactCheck,,FALSE,,,,
theamericanindependent.wordpress.com,OpenSources,,FALSE,,,fake;bias,
theamericanmirror.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;labelsAdvertising;management;contentCreators,,
theantimedia.com,NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;contentCreators,,
theantimedia.org,OpenSources,,TRUE,,,unreliable;bias;conspiracy,
theavocadonews.com,Allcott18;Grinberg19,,FALSE,,,,
thebeaverton.com,OpenSources,,TRUE,,,satire,
thebigriddle.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,fake,
thebl.com,NewsGuard,,TRUE,,ownership;management;newsOpinion;accountabilityPractices;basicStandards;falseContent;contentCreators,,
theblacksphere.net,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;ownership;contentCreators,,
theblaze.com,OpenSources,,TRUE,,,political;clickbait,
thebostontribune.com,OpenSources;Wikipedia;MBFC;CBS;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,Extreme Right;Imposter Site;Fake News,,fake,
thebreakingnews.co,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,,
thebreakingnews.today,MBFC,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
thebuddy.me,NewsGuard,,TRUE,,ownership;management;contentCreators;accountabilityPractices;basicStandards,,
thecommonsenseshow.com,OpenSources,,TRUE,,,fake;conspiracy,
theconservativebrief.com,MBFC,,TRUE,Lack of Transparency;Propaganda;Poor Sourcing;Plagiarism,,,
theconservativetreehouse.com,FactCheck;PolitiFact;Allcott18;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;accountabilityPractices;ownership;management;contentCreators,,
thecontroversialfiles.net,OpenSources,,FALSE,,,fake;clickbait,
thedailybeast.com,OpenSources,,TRUE,,,political,
thedailybell.com,MBFC,,TRUE,Right Libertarian;Propaganda;,,,
thedailymash.co.uk,OpenSources,,TRUE,,,satire,
thedailysheeple.com,OpenSources,,TRUE,,,conspiracy;bias,
thedailywtf.com,OpenSources,,TRUE,,,satire,
thedcgazette.com,MBFC;CBS,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
thedeplorablesociety.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
theduran.com,OpenSources;MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda,newsOpinion;basicStandards;falseContent;contentCreators;management;ownership;accountabilityPractices,unreliable,
theeconomiccollapseblog.com,OpenSources,,TRUE,,,conspiracy;bias,
theeventchronicle.com,OpenSources;Allcott18,,FALSE,,,conspiracy;junksci;clickbait,
theexaminer.site,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
theextinctionprotocol.com,OpenSources,,FALSE,,,conspiracy,
thefakenewsgenerator.com,Buzzfeed18;NewsGuard,,TRUE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
thefederalistpapers.org,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Conspiracy;Some Fake News,newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;labelsAdvertising;management;contentCreators,bias;conspiracy,
thefifthcolumnnews.com,OpenSources,,TRUE,,,political,
theforbiddenknowledge.com,OpenSources,,FALSE,,,conspiracy;junksci,
thefreepatriot.org,OpenSources;MBFC;Allcott18,,TRUE,Extreme Right;Conspiracy;Propaganda,,fake;bias;clickbait,
thefreethoughtproject.com,OpenSources;NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines,unreliable;conspiracy;clickbait,
thefrt.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
thegailygrind.com,NewsGuard,,TRUE,,ownership;management;newsOpinion;contentCreators;accountabilityPractices,,
thegatewaypundit.com,OpenSources;Wikipedia;MBFC;Allcott18;PolitiFact;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Nationalism;Some Fake News,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;contentCreators,bias;conspiracy;unreliable,
thegoldandoilguy.com/articles,OpenSources,,TRUE,,,unreliable,
thegoldwater.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
thegoodlordabove.com,MBFC;NewsGuard,,TRUE,Left;Some Fake News,basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
thegopwatchdog.com,MBFC,,FALSE,Extreme Left;Propaganda,,,
theguardiansofdemocracy.com,NewsGuard,,TRUE,,ownership;management;contentCreators;accountabilityPractices;newsOpinion,,
thehardtimes.net,OpenSources,,TRUE,,,satire,
theheartysoul.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;ownership;contentCreators,,
thehornnews.com,MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda,accountabilityPractices;newsOpinion;basicStandards;deceptiveHeadlines;ownership;contentCreators;falseContent,,
theineptowl.com,OpenSources,,TRUE,,,satire,
theinformedamerican.net,OpenSources,,TRUE,,,unreliable,
theintercept.com,OpenSources,,TRUE,,,political,
theinternationalreporter.org,Allcott18;Grinberg19,,FALSE,,,,
theinternetpost.net,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
thelastamericanvagabond.com,Allcott18,,TRUE,,,,
thelastgreatstand.com,OpenSources,,FALSE,,,fake;conspiracy;bias,
thelastlineofdefense.online,Buzzfeed17;Allcott18,,TRUE,,,,
thelastlineofdefense.org,OpenSources;Wikipedia;Snopes;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,satire,
thelibertybeacon.com,OpenSources,,TRUE,,,conspiracy;junksci;bias,
thelibertyeagle.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy,ownership;falseContent;basicStandards;accountabilityPractices;management;contentCreators,,
thelibertymill.com,OpenSources,,TRUE,,,unreliable;bias;conspiracy,
thelibertyraise.com,FactCheck,,TRUE,,,,
themadisonmisnomer.com,OpenSources,,FALSE,,,satire,
themiamigazette.com,PolitiFact;Allcott18,,FALSE,,,,
themideastbeast.com,OpenSources,,TRUE,,,satire,
themillenniumreport.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
themindunleashed.com,OpenSources;Allcott18;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;ownership;management;accountabilityPractices;labelsAdvertising;contentCreators,conspiracy;junksci;clickbait,
themindunleashed.org,OpenSources,,TRUE,,,conspiracy;junksci;clickbait,
themoralofthestory.us,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
themuslimissue.wordpress.com,OpenSources,,FALSE,,,hate;conspiracy,
thenationalmarijuananews.com,PolitiFact;Allcott18,,TRUE,,,,
thenationalpatriot.com,MBFC;Allcott18,,TRUE,Extreme Right;Conspiracy,,,
thenationalpulse.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
thenationalsun.com,Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
thenet24h.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
thenewamerican.com,OpenSources,,TRUE,,,bias,
thenewsclub.info,Allcott18,,FALSE,,,,
thenewsdoctors.com,OpenSources,,TRUE,,,bias,
thenewsnerd.com,OpenSources;Wikipedia;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,satire,
thenewyorkevening.com,OpenSources;Wikipedia;MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Imposter Site;Conspiracy;Fake News,,fake,
thenochill.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,,
theonion.com,OpenSources;CBS,,TRUE,,,satire,
thepedogate.com,FactCheck,,TRUE,,,,
thepeoplescube.com,PolitiFact;Allcott18,,TRUE,,,,
thepeoplestruth.com,MBFC,,FALSE,Extreme Right;Propaganda,,,
thephaser.com,OpenSources,,TRUE,,,conspiracy,
thepoke.co.uk,OpenSources;NewsGuard,,TRUE,,ownership;management;basicStandards;contentCreators;accountabilityPractices,satire,
thepoliticalinsider.com,OpenSources;Allcott18;PolitiFact;NewsGuard,,FALSE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;contentCreators;management,conspiracy;bias;unreliable,
thepoliticaltribune.com,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
thepredicted.com,Wikipedia,,FALSE,,,,
thepremiumnews.com,MBFC;PolitiFact;Allcott18;Grinberg19,,TRUE,Extreme Right;Fake News,,,
theproudliberal.org,MBFC,,TRUE,,,,
thepublicdiscourse.com,MBFC,,TRUE,Extreme Right;Propaganda,,,
theracketreport.com,OpenSources;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake;satire,
therealshtick.com,PolitiFact;Allcott18,,FALSE,,,,
therealstrategy.com,OpenSources;Allcott18,,TRUE,,,bias;conspiracy;hate,
thereisnews.com,Buzzfeed18,,TRUE,,,,
thereligionofpeace.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
thereporterz.com,OpenSources;Wikipedia;Snopes;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,fake,
therightists.com,OpenSources;FactCheck;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Fake News,,satire,
therightscoop.com,OpenSources;NewsGuard,,TRUE,,newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,fake;clickbait,
therightstuff.biz,OpenSources;MBFC,,FALSE,Extreme Right;Hate Group,,hate,
therooster.com,PolitiFact;Allcott18,,TRUE,,,,
theseattletribune.com,OpenSources;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,satire,
theshovel.com.au,OpenSources,,TRUE,,,satire,
theskunk.org,OpenSources,,TRUE,,,satire,
thesmokersclub.com,PolitiFact;Allcott18,,TRUE,,,,
thesolexchange.com,PolitiFact;Allcott18,,TRUE,,,,
thespoof.com,OpenSources,,TRUE,,,satire,
thestatelyharold.com,OpenSources;Snopes,,FALSE,,,satire,
thetimesoftheworld.com,OpenSources,,FALSE,,,satire,
thetrumpmedia.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Conspiracy;Propaganda,,fake,
thetrumppers.com,Allcott18,,FALSE,,,,
thetruthaboutcancer.com,OpenSources,,TRUE,,,junksci,
thetruthdivision.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda,,fake;bias,
thetruthseeker.co.uk,OpenSources,,TRUE,,,fake;conspiracy;junksci,
thetruthwins.com,OpenSources,,TRUE,,,junksci;conspiracy;clickbait,
theunrealtimes.com,OpenSources,,TRUE,,,satire,
theusa-news.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
theusaconservative.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
theuspatriot.com,OpenSources;MBFC,,FALSE,Extreme Right;Propaganda;Some Fake News,,satire;fake,
thevalleyreport.com,OpenSources;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,satire,
theviralpatriot.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
thewashingtonpress.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
thewashingtonpundit.com,NewsGuard,,TRUE,,falseContent;basicStandards;deceptiveHeadlines;accountabilityPractices,,
thewashingtonreporter.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
thewashingtonstandard.com,NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines;newsOpinion,,
thewatchtowers.com,OpenSources,,TRUE,,,bias;conspiracy;clickbait,
theweeklyobserver.com,NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines;ownership;management;contentCreators,,
thewildcard.com,NewsGuard,,TRUE,,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,,
theworldupdate.com,PolitiFact;Allcott18,,FALSE,,,,
thinkamericana.com,MBFC,,TRUE,Extreme Right;Propaganda;Lack of Transparency,,,
thinkprogress.org,OpenSources,,TRUE,,,political,
thirdestatenewsgroup.com,PolitiFact;Allcott18,,FALSE,,,,
thisboss.net,FactCheck;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
thoughtcatalog.com,NewsGuard,,TRUE,,management;deceptiveHeadlines;newsOpinion;accountabilityPractices;basicStandards,,
threepercenternation.com,OpenSources,,TRUE,,,fake;conspiracy;bias,
times.com.mx,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
timesofcambodia.com,Buzzfeed17;Allcott18,,TRUE,,,,
timespolice.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
tmn.today,MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Conspiracy;Propaganda,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,,
tmz.com,NewsGuard,,TRUE,,ownership;management;basicStandards;contentCreators;labelsAdvertising;accountabilityPractices,,
tmzbreaking.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzbusiness.com,Allcott18;Grinberg19,,FALSE,,,,
tmzcomedy.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzhiphop.com,Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzuncut.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
tmzurban.com,Allcott18;Grinberg19,,FALSE,,,,
tmzworldnews.com,OpenSources;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
tmzworldstar.com,Buzzfeed17;Buzzfeed18;Allcott18,,FALSE,,,,
tmzworldstarnews.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
todaydispatch.com,MBFC,,FALSE,Extreme Right;Propaganda,,,
tomwoods.com,OpenSources,,TRUE,,,political;unrealiable,
topalertnews.com,FactCheck,,FALSE,,,,
topekasnews.com,OpenSources,,FALSE,,,satire,
topinfopost.com,OpenSources;Allcott18,,FALSE,,,clickbait;unreliable;conspiracy,
topinfopost.con,PolitiFact,,FALSE,,,,
toprightnews.com,MBFC;Allcott18,,FALSE,Extreme Right;Propaganda;Fake News,,,
toptopic.club,MBFC;NewsGuard,,TRUE,Extreme Right;Poor Sourcing;Plagiarism;Lack of Transparency;Failed Fact Check,newsOpinion;ownership;management;contentCreators;falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines,,
totalpolitical.com,FactCheck,,FALSE,,,,
toutelinfo.fr,Buzzfeed17;Buzzfeed18;Allcott18,,TRUE,,,,
trainnews.info,FactCheck,,FALSE,,,,
treason.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
tribunist.com,Allcott18,,TRUE,,,,
triggerreset.net,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,,,
trueactivist.com,OpenSources;MBFC;Allcott18,,TRUE,Extreme Left;Conspiracy;Propaganda,,clickbait;unreliable,
trueamericans.me,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
truebluescoop.com,MBFC,,FALSE,Extreme Left;Propaganda,,,
truepundit.com,OpenSources;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;contentCreators,bias;clickbait,
truetrumpers.com,OpenSources;Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Fake News,,fake,
trueviralnews.com,MBFC,,TRUE,Plagiarism;Conspiracy;Pseudoscience;Poor Sourcing;Lack of Transparency,,,
trump.news,MBFC;NewsGuard,,TRUE,Extreme Right;Conspiracy;Propaganda;Pseudoscience;Poor Sourcing;Lack of Transparency;Some Fake News,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
trumpbetrayed.us,FactCheck;Buzzfeed18;NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
trumpers.online,MBFC,,FALSE,Extreme Right;Propaganda;Mostly Fake News,,,
trumpfailedthe.us,Buzzfeed18,,FALSE,,,,
trumpfooled.us,Buzzfeed18,,FALSE,,,,
trumphasscrewed.us,Buzzfeed18,,FALSE,,,,
trumplet.us,Buzzfeed18,,FALSE,,,,
trumpscrewed.us,Buzzfeed18,,FALSE,,,,
trumpservativenews.info,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
trumpvision365.com,OpenSources,,FALSE,,,fake,
trunews.com,Allcott18,,TRUE,,,,
truthandaction.org,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,bias;conspiracy;clickbait,
truthbroadcastnetwork.com,OpenSources,,FALSE,,,conspiracy;clickbait,
truthexam.com,MBFC,,FALSE,Extreme Left;Propaganda,,,
truthfeed.com,OpenSources;Allcott18,,FALSE,,,hate;bias;conspiracy,
truthfeednews.com,FactCheck;MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Conspiracy,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
truthfrequencyradio.com,OpenSources,,TRUE,,,conspiracy,
truthinmedia.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
truthkings.com,OpenSources;Allcott18;Grinberg19,,FALSE,,,bias;conspiracy;junksci,
truthmonitor.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,,
truthrevolt.org,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,bias;hate,
truththeory.com,NewsGuard,,TRUE,,management;newsOpinion;falseContent;basicStandards;deceptiveHeadlines;accountabilityPractices,,
truthuncensored.net,MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,,
twitchy.com,OpenSources;NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,clickbait;rumor,
uconservative.com,Wikipedia,,FALSE,,,,
ufoholic.com,OpenSources,,TRUE,,,conspiracy,
unclesamsmisguidedchildren.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,bias,
unconfirmedsources.com,OpenSources,,TRUE,,,satire,
undergroundjournalist.org,MBFC,,FALSE,Extreme Left;Propaganda;Conspiracy,,,
undergroundnewsreport.com,OpenSources;Wikipedia;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
